seed,file_stem,hardware_source,dev_bonafide_path,dev_digital1_path,dev_digital2_path,test_digital3_path,p_bonafide,p_digital1,p_digital2,p_digital3,margin_bonafide,margin_digital1,margin_digital2,margin_digital3,fixed_bonafide_attack,fixed_digital1_attack,fixed_digital2_attack,fixed_digital3_attack,fpr10_bonafide_attack,fpr10_digital1_attack,fpr10_digital2_attack,fpr10_digital3_attack,delta_p_d3_minus_d1,delta_p_d3_minus_d2,delta_p_d3_minus_mean_d1_d2,delta_margin_d3_minus_d1,delta_margin_d3_minus_d2,delta_margin_d3_minus_mean_d1_d2,d3_below_both_dev_attacks,d3_above_matched_bonafide,dev_attacks_fixed_detected_then_d3_missed,dev_attacks_fpr10_detected_then_d3_missed
8,french-NF-1082,huawei,train/bonafide/huawei/french-NF-1082.jpg,train/attack/digital_1/huawei/french-NF-1082.jpg,train/attack/digital_2/huawei/french-NF-1082.jpg,test/attack/digital_3/huawei/french-NF-1082.jpg,0.016189808968240151,0.99999281401603324,0.99985457530218136,0.014593998589225372,-4.1070510149002075,11.843370914459229,8.8357067108154297,-4.2124433517456055,0,1,1,0,1,1,1,1,-0.98539881542680785,-0.98526057671295597,-0.98532969606988186,-16.055814266204834,-13.048150062561035,-14.551982164382935,1,0,1,0
8,french-NF-1082,iphone15pro,train/bonafide/iphone15pro/french-NF-1082.jpg,train/attack/digital_1/iphone15pro/french-NF-1082.jpg,train/attack/digital_2/iphone15pro/french-NF-1082.jpg,test/attack/digital_3/iphone15pro/french-NF-1082.jpg,0.0059173583688945592,0.9999444359353723,0.99995474222671443,0.0051034789234695715,-5.1239302158355713,9.7979183197021484,10.003090858459473,-5.2727162837982178,0,1,1,0,0,1,1,0,-0.99484095701190278,-0.99485126330324491,-0.99484611015757385,-15.070634603500366,-15.27580714225769,-15.173220872879028,1,0,1,1
8,french-NF-1082,scan,train/bonafide/scan/french-NF-1082.jpg,train/attack/digital_1/scan/french-NF-1082.jpg,train/attack/digital_2/scan/french-NF-1082.jpg,test/attack/digital_3/scan/french-NF-1082.jpg,0.0085580676551275676,0.99999605129386471,0.99999126554904805,0.0074992812000499488,-4.7522859573364258,12.442118644714355,11.648226737976074,-4.885420560836792,0,1,1,0,0,1,1,0,-0.99249677009381476,-0.9924919843489981,-0.99249437722140643,-17.327539205551147,-16.533647298812866,-16.930593252182007,1,0,1,1
8,indian-014_03,huawei,train/bonafide/huawei/indian-014_03.jpg,train/attack/digital_1/huawei/indian-014_03.jpg,train/attack/digital_2/huawei/indian-014_03.jpg,test/attack/digital_3/huawei/indian-014_03.jpg,0.44831628074761692,0.99999725190471545,0.99999999955445595,0.60068033564233869,-0.20747594255954027,12.804599761962891,21.53172492980957,0.40830064564943314,0,1,1,1,1,1,1,1,-0.39931691626237675,-0.39931966391211726,-0.39931829008724695,-12.396299116313457,-21.123424284160137,-16.759861700236797,1,1,0,0
8,indian-014_03,iphone15pro,train/bonafide/iphone15pro/indian-014_03.jpg,train/attack/digital_1/iphone15pro/indian-014_03.jpg,train/attack/digital_2/iphone15pro/indian-014_03.jpg,test/attack/digital_3/iphone15pro/indian-014_03.jpg,0.00089894607620917783,0.99967272731374091,0.9999999969880955,0.0015135349156412325,-7.0133881568908691,8.0243895053863525,19.620693206787109,-6.4917926788330078,0,1,1,0,0,1,1,0,-0.99815919239809969,-0.99848646207245428,-0.99832282723527699,-14.51618218421936,-26.112485885620117,-20.314334034919739,1,1,1,1
8,indian-014_03,scan,train/bonafide/scan/indian-014_03.jpg,train/attack/digital_1/scan/indian-014_03.jpg,train/attack/digital_2/scan/indian-014_03.jpg,test/attack/digital_3/scan/indian-014_03.jpg,0.0088515772274826085,0.99999130007822934,0.99999999716692689,0.0071904665792635611,-4.7182686328887939,11.652187824249268,19.681903839111328,-4.9277827739715576,0,1,1,0,0,1,1,0,-0.99280083349896575,-0.9928095305876633,-0.99280518204331447,-16.579970598220825,-24.609686613082886,-20.594828605651855,1,0,1,1
8,indian-021_03,huawei,train/bonafide/huawei/indian-021_03.jpg,train/attack/digital_1/huawei/indian-021_03.jpg,train/attack/digital_2/huawei/indian-021_03.jpg,test/attack/digital_3/huawei/indian-021_03.jpg,0.0011574259795035149,0.99985145359048133,0.99999744426751358,0.0011528424803928816,-6.7603986263275146,8.8144645690917969,12.877169132232666,-6.7643711566925049,0,1,1,0,0,1,1,0,-0.9986986111100884,-0.99884460178712065,-0.99877160644860452,-15.578835725784302,-19.641540288925171,-17.610188007354736,1,0,1,1
8,indian-021_03,iphone15pro,train/bonafide/iphone15pro/indian-021_03.jpg,train/attack/digital_1/iphone15pro/indian-021_03.jpg,train/attack/digital_2/iphone15pro/indian-021_03.jpg,test/attack/digital_3/iphone15pro/indian-021_03.jpg,0.0044399850443951235,0.99957338505061921,0.99994181935982296,0.0048440475414200032,-5.4126543998718262,7.7592020034790039,9.7518997192382812,-5.3251488208770752,0,1,1,0,0,1,1,0,-0.99472933750919923,-0.99509777181840298,-0.99491355466380105,-13.084350824356079,-15.077048540115356,-14.080699682235718,1,1,1,1
8,indian-021_03,scan,train/bonafide/scan/indian-021_03.jpg,train/attack/digital_1/scan/indian-021_03.jpg,train/attack/digital_2/scan/indian-021_03.jpg,test/attack/digital_3/scan/indian-021_03.jpg,0.0060685824301427698,0.9997500172283158,0.99998066812472675,0.0060520812014075364,-5.0985431671142578,8.2938685417175293,10.85373592376709,-5.1012825965881348,0,1,1,0,0,1,1,0,-0.99369793602690826,-0.9939285869233192,-0.99381326147511373,-13.395151138305664,-15.955018520355225,-14.675084829330444,1,0,1,1
8,indian-NF-1061,huawei,train/bonafide/huawei/indian-NF-1061.jpg,train/attack/digital_1/huawei/indian-NF-1061.jpg,train/attack/digital_2/huawei/indian-NF-1061.jpg,test/attack/digital_3/huawei/indian-NF-1061.jpg,0.060387703766620386,0.99999998976510474,0.99999698471866039,0.068206872665381876,-2.7446818351745605,18.397462844848633,12.711814403533936,-2.6145654916763306,0,1,1,0,1,1,1,1,-0.9317931170997229,-0.93179011205327855,-0.93179161457650073,-21.012028336524963,-15.326379895210266,-18.169204115867615,1,1,1,0
8,indian-NF-1061,iphone15pro,train/bonafide/iphone15pro/indian-NF-1061.jpg,train/attack/digital_1/iphone15pro/indian-NF-1061.jpg,train/attack/digital_2/iphone15pro/indian-NF-1061.jpg,test/attack/digital_3/iphone15pro/indian-NF-1061.jpg,0.00040856480272874116,0.99999372178957413,0.99999999998369038,0.00048342666878923825,-7.8024513721466064,11.978419303894043,24.839264869689941,-7.6341273784637451,0,1,1,0,0,1,1,0,-0.99951029512078493,-0.99951657331490118,-0.99951343421784311,-19.612546682357788,-32.473392248153687,-26.042969465255737,1,1,1,1
8,indian-NF-1061,scan,train/bonafide/scan/indian-NF-1061.jpg,train/attack/digital_1/scan/indian-NF-1061.jpg,train/attack/digital_2/scan/indian-NF-1061.jpg,test/attack/digital_3/scan/indian-NF-1061.jpg,0.0023824604644385058,0.99998408068099442,0.99999963599191066,0.0028347521089461297,-6.037236213684082,11.047961235046387,14.826089382171631,-5.862962007522583,0,1,1,0,0,1,1,0,-0.9971493285720483,-0.99716488388296454,-0.99715710622750642,-16.91092324256897,-20.689051389694214,-18.799987316131592,1,1,1,1
8,persian-144_03,huawei,train/bonafide/huawei/persian-144_03.jpg,train/attack/digital_1/huawei/persian-144_03.jpg,train/attack/digital_2/huawei/persian-144_03.jpg,test/attack/digital_3/huawei/persian-144_03.jpg,6.0744305294280599e-05,0.99992788859290926,0.99999512938976542,9.0052882291227163e-05,-9.7087764739990234,9.5372262001037598,12.23228645324707,-9.3150234222412109,0,1,1,0,0,1,1,0,-0.99983783571061802,-0.99990507650747418,-0.99987145610904615,-18.852249622344971,-21.547309875488281,-20.199779748916626,1,1,1,1
8,persian-144_03,iphone15pro,train/bonafide/iphone15pro/persian-144_03.jpg,train/attack/digital_1/iphone15pro/persian-144_03.jpg,train/attack/digital_2/iphone15pro/persian-144_03.jpg,test/attack/digital_3/iphone15pro/persian-144_03.jpg,3.9477771430093262e-05,0.99997469608335854,0.99998326977243557,4.7783519807125457e-05,-10.13973331451416,10.584526062011719,10.998276710510254,-9.9487819671630859,0,1,1,0,0,1,1,0,-0.99992691256355137,-0.9999354862526284,-0.99993119940808994,-20.533308029174805,-20.94705867767334,-20.740183353424072,1,1,1,1
8,persian-144_03,scan,train/bonafide/scan/persian-144_03.jpg,train/attack/digital_1/scan/persian-144_03.jpg,train/attack/digital_2/scan/persian-144_03.jpg,test/attack/digital_3/scan/persian-144_03.jpg,0.00017060472945754559,0.9999598230193959,0.99996718472160306,0.0001871192336441703,-8.6759905815124512,10.122176170349121,10.324583530426025,-8.5835773944854736,0,1,1,0,0,1,1,0,-0.99977270378575178,-0.99978006548795895,-0.99977638463685536,-18.705753564834595,-18.908160924911499,-18.806957244873047,1,1,1,1
8,persian-NF-1018,huawei,train/bonafide/huawei/persian-NF-1018.jpg,train/attack/digital_1/huawei/persian-NF-1018.jpg,train/attack/digital_2/huawei/persian-NF-1018.jpg,test/attack/digital_3/huawei/persian-NF-1018.jpg,5.7975755571810613e-06,0.99999624087690064,0.99990867088311519,7.9346062366064175e-06,-12.058064937591553,12.491321086883545,9.3009495735168457,-11.744268894195557,0,1,1,0,0,1,1,0,-0.99998830627066404,-0.99990073627687859,-0.99994452127377131,-24.235589981079102,-21.045218467712402,-22.640404224395752,1,1,1,1
8,persian-NF-1018,iphone15pro,train/bonafide/iphone15pro/persian-NF-1018.jpg,train/attack/digital_1/iphone15pro/persian-NF-1018.jpg,train/attack/digital_2/iphone15pro/persian-NF-1018.jpg,test/attack/digital_3/iphone15pro/persian-NF-1018.jpg,4.0402885426401606e-06,0.999999900865019,0.99989913818193077,4.4589772233336878e-06,-12.419190406799316,16.12678337097168,9.2016582489013672,-12.320586681365967,0,1,1,0,0,1,1,0,-0.99999544188779566,-0.99989467920470743,-0.99994506054625154,-28.447370052337646,-21.522244930267334,-24.98480749130249,1,1,1,1
8,persian-NF-1018,scan,train/bonafide/scan/persian-NF-1018.jpg,train/attack/digital_1/scan/persian-NF-1018.jpg,train/attack/digital_2/scan/persian-NF-1018.jpg,test/attack/digital_3/scan/persian-NF-1018.jpg,1.5872703955039466e-05,0.99999993404337084,0.99998566802564481,1.6238612945089517e-05,-11.050893783569336,16.534268379211426,11.153003215789795,-11.028102397918701,0,1,1,0,0,1,1,0,-0.99998369543042576,-0.99996942941269973,-0.99997656242156274,-27.562370777130127,-22.181105613708496,-24.871738195419312,1,1,1,1
8,persian-NF-1097,huawei,train/bonafide/huawei/persian-NF-1097.jpg,train/attack/digital_1/huawei/persian-NF-1097.jpg,train/attack/digital_2/huawei/persian-NF-1097.jpg,test/attack/digital_3/huawei/persian-NF-1097.jpg,0.0023164377357629078,0.99993665003441068,0.99994587132731272,0.0020002291975611025,-6.0654056072235107,9.6667728424072266,9.8240923881530762,-6.2124912738800049,0,1,1,0,0,1,1,0,-0.99793642083684952,-0.99794564212975156,-0.9979410314833006,-15.879264116287231,-16.036583662033081,-15.957923889160156,1,0,1,1
8,persian-NF-1097,iphone15pro,train/bonafide/iphone15pro/persian-NF-1097.jpg,train/attack/digital_1/iphone15pro/persian-NF-1097.jpg,train/attack/digital_2/iphone15pro/persian-NF-1097.jpg,test/attack/digital_3/iphone15pro/persian-NF-1097.jpg,0.00011507708980566728,0.99997659414292184,0.99567166277059482,0.00012148824001615827,-9.0697932243347168,10.662500858306885,5.4382340908050537,-9.0155715942382812,0,1,1,0,0,1,1,0,-0.99985510590290572,-0.9955501745305787,-0.99770264021674226,-19.678072452545166,-14.453805685043335,-17.06593906879425,1,1,1,1
8,persian-NF-1097,scan,train/bonafide/scan/persian-NF-1097.jpg,train/attack/digital_1/scan/persian-NF-1097.jpg,train/attack/digital_2/scan/persian-NF-1097.jpg,test/attack/digital_3/scan/persian-NF-1097.jpg,0.00030229666586191001,0.99992978926284792,0.99855518023808565,0.00030729055212835253,-8.1037993431091309,9.563939094543457,6.5383248329162598,-8.087409496307373,0,1,1,0,0,1,1,0,-0.99962249871071962,-0.99824788968595735,-0.99893519419833854,-17.65134859085083,-14.625734329223633,-16.138541460037231,1,1,1,1
8,persian-NM-1035,huawei,train/bonafide/huawei/persian-NM-1035.jpg,train/attack/digital_1/huawei/persian-NM-1035.jpg,train/attack/digital_2/huawei/persian-NM-1035.jpg,test/attack/digital_3/huawei/persian-NM-1035.jpg,3.439783581080934e-05,0.99992671231867436,0.98132113048374836,5.3781137094229075e-05,-10.277482509613037,9.5210447311401367,3.9615068435668945,-9.8305339813232422,0,1,1,0,0,1,1,0,-0.99987293118158016,-0.98126734934665416,-0.99057014026411716,-19.351578712463379,-13.792040824890137,-16.571809768676758,1,1,1,1
8,persian-NM-1035,iphone15pro,train/bonafide/iphone15pro/persian-NM-1035.jpg,train/attack/digital_1/iphone15pro/persian-NM-1035.jpg,train/attack/digital_2/iphone15pro/persian-NM-1035.jpg,test/attack/digital_3/iphone15pro/persian-NM-1035.jpg,3.3777159283754228e-05,0.99999951017574007,0.99859089274196511,3.7247912473826164e-05,-10.295691967010498,14.529218673706055,6.5633888244628906,-10.197877407073975,0,1,1,0,0,1,1,0,-0.99996226226326623,-0.99855364482949127,-0.9992579535463787,-24.727096080780029,-16.761266231536865,-20.744181156158447,1,1,1,1
8,persian-NM-1035,scan,train/bonafide/scan/persian-NM-1035.jpg,train/attack/digital_1/scan/persian-NM-1035.jpg,train/attack/digital_2/scan/persian-NM-1035.jpg,test/attack/digital_3/scan/persian-NM-1035.jpg,0.00092927028506955948,0.99999944253317763,0.99955533933780916,0.0010691803441288132,-6.9801812171936035,14.399862289428711,7.7177543640136719,-6.8397932052612305,0,1,1,0,0,1,1,0,-0.99893026218904879,-0.99848615899368032,-0.99870821059136461,-21.239655494689941,-14.557547569274902,-17.898601531982422,1,1,1,1
8,portugal-013_03,huawei,train/bonafide/huawei/portugal-013_03.jpg,train/attack/digital_1/huawei/portugal-013_03.jpg,train/attack/digital_2/huawei/portugal-013_03.jpg,test/attack/digital_3/huawei/portugal-013_03.jpg,0.0025075746713633003,0.99988174462272128,0.99999235948367704,0.0074989351688719225,-5.9859285354614258,9.0425457954406738,11.782037734985352,-4.8854670524597168,0,1,1,0,0,1,1,0,-0.99238280945384938,-0.99249342431480514,-0.99243811688432726,-13.928012847900391,-16.667504787445068,-15.297758817672729,1,1,1,1
8,portugal-013_03,iphone15pro,train/bonafide/iphone15pro/portugal-013_03.jpg,train/attack/digital_1/iphone15pro/portugal-013_03.jpg,train/attack/digital_2/iphone15pro/portugal-013_03.jpg,test/attack/digital_3/iphone15pro/portugal-013_03.jpg,0.00063617438542201612,0.99999204329776958,0.99999960513533903,0.00051630500568005885,-7.3594014644622803,11.741487979888916,14.744722366333008,-7.5682964324951172,0,1,1,0,0,1,1,0,-0.99947573829208958,-0.99948330012965902,-0.9994795192108743,-19.309784412384033,-22.313018798828125,-20.811401605606079,1,0,1,1
8,portugal-013_03,scan,train/bonafide/scan/portugal-013_03.jpg,train/attack/digital_1/scan/portugal-013_03.jpg,train/attack/digital_2/scan/portugal-013_03.jpg,test/attack/digital_3/scan/portugal-013_03.jpg,0.015119531986032653,0.9999945370415444,0.99999747817898732,0.015783607340169176,-4.1765328645706177,12.117514610290527,12.89052677154541,-4.1328738927841187,0,1,1,0,1,1,1,1,-0.98421092970137525,-0.98421387083881817,-0.98421240027009671,-16.250388503074646,-17.023400664329529,-16.636894583702087,1,1,1,0
8,portugal-017_03,huawei,train/bonafide/huawei/portugal-017_03.jpg,train/attack/digital_1/huawei/portugal-017_03.jpg,train/attack/digital_2/huawei/portugal-017_03.jpg,test/attack/digital_3/huawei/portugal-017_03.jpg,0.0012558202241311728,0.99994481389907619,0.9999822473359713,0.0023798336967488279,-6.6787097454071045,9.8047442436218262,10.938957214355469,-6.0383419990539551,0,1,1,0,0,1,1,0,-0.99756498020232731,-0.99760241363922242,-0.99758369692077487,-15.843086242675781,-16.977299213409424,-16.410192728042603,1,1,1,1
8,portugal-017_03,iphone15pro,train/bonafide/iphone15pro/portugal-017_03.jpg,train/attack/digital_1/iphone15pro/portugal-017_03.jpg,train/attack/digital_2/iphone15pro/portugal-017_03.jpg,test/attack/digital_3/iphone15pro/portugal-017_03.jpg,0.0016380902211439556,0.99998731924718365,0.99999315983328063,0.0022849056024778444,-6.4125847816467285,11.275412559509277,11.892691612243652,-6.0791430473327637,0,1,1,0,0,1,1,0,-0.9977024136447058,-0.99770825423080278,-0.99770533393775429,-17.354555606842041,-17.971834659576416,-17.663195133209229,1,1,1,1
8,portugal-017_03,scan,train/bonafide/scan/portugal-017_03.jpg,train/attack/digital_1/scan/portugal-017_03.jpg,train/attack/digital_2/scan/portugal-017_03.jpg,test/attack/digital_3/scan/portugal-017_03.jpg,0.0081571185349703004,0.99999451521827321,0.99998774298169157,0.013067434347889725,-4.8006737232208252,12.113527774810791,11.309399604797363,-4.3244785070419312,0,1,1,0,0,1,1,1,-0.9869270808703835,-0.98692030863380187,-0.98692369475209263,-16.438006281852722,-15.633878111839294,-16.035942196846008,1,1,1,0
8,portugal-029_03,huawei,train/bonafide/huawei/portugal-029_03.jpg,train/attack/digital_1/huawei/portugal-029_03.jpg,train/attack/digital_2/huawei/portugal-029_03.jpg,test/attack/digital_3/huawei/portugal-029_03.jpg,3.3063923784589539e-05,0.99995808636070815,0.99993712411240732,5.5376806609871709e-05,-10.317034721374512,10.079857349395752,9.6742849349975586,-9.8012943267822266,0,1,1,0,0,1,1,0,-0.99990270955409832,-0.99988174730579749,-0.99989222842994785,-19.881151676177979,-19.475579261779785,-19.678365468978882,1,1,1,1
8,portugal-029_03,iphone15pro,train/bonafide/iphone15pro/portugal-029_03.jpg,train/attack/digital_1/iphone15pro/portugal-029_03.jpg,train/attack/digital_2/iphone15pro/portugal-029_03.jpg,test/attack/digital_3/iphone15pro/portugal-029_03.jpg,0.00059049497138249235,0.99999525499494146,0.99985253076326175,0.00064479571612399364,-7.4339587688446045,12.258413314819336,8.8217434883117676,-7.3459320068359375,0,1,1,0,0,1,1,0,-0.99935045927881749,-0.99920773504713778,-0.99927909716297769,-19.604345321655273,-16.167675495147705,-17.886010408401489,1,1,1,1
8,portugal-029_03,scan,train/bonafide/scan/portugal-029_03.jpg,train/attack/digital_1/scan/portugal-029_03.jpg,train/attack/digital_2/scan/portugal-029_03.jpg,test/attack/digital_3/scan/portugal-029_03.jpg,0.00022502267622796757,0.99999960571746649,0.99998959777286234,0.0003887285135819449,-8.3990843296051025,14.746197700500488,11.473480224609375,-7.8522405624389648,0,1,1,0,0,1,1,0,-0.99961087720388453,-0.99960086925928038,-0.99960587323158245,-22.598438262939453,-19.32572078704834,-20.962079524993896,1,1,1,1
8,portugal-119_03,huawei,train/bonafide/huawei/portugal-119_03.jpg,train/attack/digital_1/huawei/portugal-119_03.jpg,train/attack/digital_2/huawei/portugal-119_03.jpg,test/attack/digital_3/huawei/portugal-119_03.jpg,0.0001089019464255397,0.9988127226215564,0.99978700464370962,0.0002168315921266327,-9.1249537467956543,6.7349045276641846,8.4540271759033203,-8.4361727237701416,0,1,1,0,0,1,1,0,-0.99859589102942981,-0.99957017305158302,-0.99908303204050641,-15.171077251434326,-16.890199899673462,-16.030638575553894,1,1,1,1
8,portugal-119_03,iphone15pro,train/bonafide/iphone15pro/portugal-119_03.jpg,train/attack/digital_1/iphone15pro/portugal-119_03.jpg,train/attack/digital_2/iphone15pro/portugal-119_03.jpg,test/attack/digital_3/iphone15pro/portugal-119_03.jpg,0.00022792092224885994,0.99995524032831595,0.99995106534923817,0.00042535914835632429,-8.3862838745117188,10.014158248901367,9.9249758720397949,-7.7621512413024902,0,1,1,0,0,1,1,0,-0.99952988117995967,-0.99952570620088188,-0.99952779369042077,-17.776309490203857,-17.687127113342285,-17.731718301773071,1,1,1,1
8,portugal-119_03,scan,train/bonafide/scan/portugal-119_03.jpg,train/attack/digital_1/scan/portugal-119_03.jpg,train/attack/digital_2/scan/portugal-119_03.jpg,test/attack/digital_3/scan/portugal-119_03.jpg,0.0025925022853693154,0.99999119491189492,0.99998907647649571,0.0028704377095869846,-5.95253586769104,11.640172004699707,11.424581050872803,-5.8504161834716797,0,1,1,0,0,1,1,0,-0.99712075720230797,-0.99711863876690876,-0.99711969798460842,-17.490588188171387,-17.274997234344482,-17.382792711257935,1,1,1,1
8,portugal-NF-1060,huawei,train/bonafide/huawei/portugal-NF-1060.jpg,train/attack/digital_1/huawei/portugal-NF-1060.jpg,train/attack/digital_2/huawei/portugal-NF-1060.jpg,test/attack/digital_3/huawei/portugal-NF-1060.jpg,0.00065124882878711944,0.99966682129857554,0.99998959119863096,0.0015417334016757124,-7.3359673023223877,8.0064983367919922,11.472848415374756,-6.4733049869537354,0,1,1,0,0,1,1,0,-0.9981250878968998,-0.99844785779695522,-0.99828647284692751,-14.479803323745728,-17.946153402328491,-16.212978363037109,1,1,1,1
